"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"gene:Solyc01g106200.3",0.477169230890051,1.64563963171346,4.36973761565408,0.37659918660062,0.706471492341025,NA,"gene:Solyc01g106200.3"
"gene:Solyc01g150166.1",5548.76035428183,0.126756222488924,0.203449704073375,0.623034685974325,0.533261728491807,0.735442236780636,"gene:Solyc01g150166.1"
"gene:Solyc01g150167.1",4469.25217821602,-0.0369971142880746,0.27719340260651,-0.133470399873095,0.893821372277976,0.956899527503698,"gene:Solyc01g150167.1"
"gene:Solyc01g106190.4",482.861450051893,-0.23292815821877,0.107754369076655,-2.16165859644232,0.0306445012418448,0.11229819726623,"gene:Solyc01g106190.4"
"gene:Solyc01g150169.1",559.61588415822,-0.0552769847608039,0.21573629684803,-0.256224777973928,0.797777277030397,0.906878547980106,"gene:Solyc01g150169.1"
"gene:Solyc01g106210.3",20175.1006363038,-1.3313768979547,1.21163808363699,-1.09882391114539,0.271844880415072,0.505287338408625,"gene:Solyc01g106210.3"
"gene:Solyc01g106220.5",9056.14661020321,-0.253594049979862,0.182889015396219,-1.38660077222497,0.165563532723486,0.372075861550124,"gene:Solyc01g106220.5"
"gene:Solyc01g106250.4",119.48595449501,-0.389108544336148,0.35706207266191,-1.08975042192337,0.275823098543717,0.509394864559786,"gene:Solyc01g106250.4"
"gene:Solyc01g106260.3",2169.68850309659,-0.244964691424801,0.135425536028347,-1.80885155494992,0.0704740683764973,0.206123659193292,"gene:Solyc01g106260.3"
"gene:Solyc01g106300.3",3.17252142249576,-5.60480201568516,3.88624892013932,-1.44221384961729,0.149242054710965,0.347565928569896,"gene:Solyc01g106300.3"
"gene:Solyc01g106310.3",1270.77442111694,-0.447536231713465,1.77834214857494,-0.251659238955841,0.801304465712657,0.908428514738406,"gene:Solyc01g106310.3"
"gene:Solyc01g106270.1",9.6906167051828,-0.422421666410687,1.26736528283087,-0.33330695745992,0.738902588075523,0.873000265561604,"gene:Solyc01g106270.1"
"gene:Solyc01g106280.3",30154.5807361301,-0.498809080126124,0.482865536828381,-1.03301859851599,0.30159519506157,0.536536705438315,"gene:Solyc01g106280.3"
"gene:Solyc01g106320.2",7508.60438984762,-0.704312085012931,0.145756829737955,-4.83210348550499,1.35097995056981e-06,2.10629264587228e-05,"gene:Solyc01g106320.2"
"gene:Solyc01g106350.4",494.100071399139,-0.0168007324074537,0.20783822199009,-0.0808356242012828,0.935572676745568,0.976797853804938,"gene:Solyc01g106350.4"
"gene:Solyc01g106330.3",2425.99806151017,0.986131806142085,0.30380400176896,3.24594738844825,0.00117060470785875,0.00807673855604741,"gene:Solyc01g106330.3"
"gene:Solyc01g106340.3",526.789029688534,-0.249268474727941,0.299499941076359,-0.832282216257229,0.40524966622422,0.633575858147786,"gene:Solyc01g106340.3"
"gene:Solyc01g106370.3",462.320716760934,0.188324457322275,0.228213918837771,0.825210216280225,0.409252254301921,0.63707390615952,"gene:Solyc01g106370.3"
"gene:Solyc01g106360.3",3134.02207535949,0.356741558072725,0.196415923803737,1.81625578600841,0.0693311441775322,0.203750373960986,"gene:Solyc01g106360.3"
"gene:Solyc01g106400.3",180.506323839585,0.473719827991796,0.430681220171127,1.09993147089991,0.271361981445454,0.50496830582997,"gene:Solyc01g106400.3"
"gene:Solyc01g106410.3",20.621277687698,0.0663384440438697,0.955650589371168,0.0694170492664284,0.94465765830245,0.98107591666044,"gene:Solyc01g106410.3"
"gene:Solyc01g106380.2",156.50657327177,0.05419056796862,0.418965290712828,0.129343812410856,0.897085605284611,0.958568354650993,"gene:Solyc01g106380.2"
"gene:Solyc01g106390.3",2420.73258113367,-0.162892127733836,0.782339514785317,-0.208211556051257,0.835063785894803,0.926454185029363,"gene:Solyc01g106390.3"
"gene:Solyc01g106420.3",1235.10139803169,0.0629462278740835,0.161397855830001,0.390006593026763,0.69653167168527,0.848767530833887,"gene:Solyc01g106420.3"
"gene:Solyc01g106430.3",6285.66986083345,0.381893644430025,0.19338147739217,1.97482018226368,0.0482885578564224,0.156879462198154,"gene:Solyc01g106430.3"
"gene:Solyc01g106460.4",19.0165710863601,-1.44532382325785,1.34047466762611,-1.0782179314268,0.280936511516361,0.514947410738685,"gene:Solyc01g106460.4"
"gene:Solyc01g106440.3",1620.20030361981,-0.61768359046224,0.247459433209704,-2.49610040098491,0.0125567055365768,0.0562359459643714,"gene:Solyc01g106440.3"
"gene:Solyc01g106450.3",1556.16191959381,0.21924281831462,0.175085853674711,1.2522017839428,0.210496346140558,0.432758102127095,"gene:Solyc01g106450.3"
"gene:Solyc01g106500.4",357.751856590995,-1.62704579674414,0.457174755568555,-3.55891434714216,0.000372390942401561,0.00300368777978826,"gene:Solyc01g106500.4"
"gene:Solyc01g106520.1",0,NA,NA,NA,NA,NA,"gene:Solyc01g106520.1"
"gene:Solyc01g106530.1",0,NA,NA,NA,NA,NA,"gene:Solyc01g106530.1"
"gene:Solyc01g106540.5",173.951886771239,2.27600601522241,1.89596196387445,1.20044919602255,0.22996493225252,0.456927366210725,"gene:Solyc01g106540.5"
"gene:Solyc01g106470.3",3300.52733343279,-0.461529231916327,0.587422112696112,-0.785685832966059,0.432051565012769,0.655239844475962,"gene:Solyc01g106470.3"
"gene:Solyc01g106480.4",8060.70846805526,0.239544640351848,0.263211856368275,0.910083016992544,0.362778730260886,0.59724626146979,"gene:Solyc01g106480.4"
"gene:Solyc01g106570.3",1766.4217660245,0.110272253577374,0.283925778481895,0.388384084625855,0.697731820301204,0.84920360423662,"gene:Solyc01g106570.3"
"gene:Solyc01g106580.4",1498.23183568772,1.33838696386274,0.390123231292456,3.4306774283314,0.000602076086862166,0.00454269880692355,"gene:Solyc01g106580.4"
"gene:Solyc01g106590.4",368.038223894846,0.448489632937489,0.354292987952885,1.26587216848088,0.20555885206425,0.426491548023555,"gene:Solyc01g106590.4"
"gene:Solyc01g106605.1",39.5695986795093,-8.33535085912447,1.66615736090084,-5.00273926984772,5.65213626915163e-07,9.56396792340294e-06,"gene:Solyc01g106605.1"
"gene:Solyc01g106650.3",101.849158584353,0.113677011117277,0.279290982815996,0.407019983141275,0.683993311379238,0.840519092267947,"gene:Solyc01g106650.3"
"gene:Solyc01g106620.2",2623.12976850088,-8.19880037087657,0.992350106402204,-8.2620038210119,1.43247117561045e-16,1.09688307076728e-14,"gene:Solyc01g106620.2"
"gene:Solyc01g106680.4",3549.51772982931,-0.195196000929785,0.222903658849804,-0.875696711023087,0.381194933829733,0.612468380735595,"gene:Solyc01g106680.4"
"gene:Solyc01g106700.3",80.3733516521157,-0.246102806464531,0.431375951447528,-0.570506551509667,0.568334179836852,0.760621039707986,"gene:Solyc01g106700.3"
"gene:Solyc01g106690.3",4544.40435576399,-0.538918078320115,0.597528867429929,-0.901911368128691,0.367103951965323,0.600991299857302,"gene:Solyc01g106690.3"
"gene:Solyc01g106750.2",162.252741889446,2.17733743023743,1.55077642008648,1.404030524346,0.160309760212854,0.36432358588476,"gene:Solyc01g106750.2"
"gene:Solyc01g106740.5",2166.06237541069,-0.0689811929966053,0.0769453743569765,-0.896495644774921,0.369988105328538,0.603234430606741,"gene:Solyc01g106740.5"
"gene:Solyc01g106770.4",8603.02952296056,-0.391453182030822,0.263806551182199,-1.48386452222888,0.137844865546256,0.329200935014471,"gene:Solyc01g106770.4"
"gene:Solyc01g106780.3",1569.80535112618,0.172179679777644,0.341825179379285,0.50370683660666,0.614467403446068,0.792636089198449,"gene:Solyc01g106780.3"
"gene:Solyc01g106790.3",1826.38279704369,-0.151562010772277,0.381346939604317,-0.397438644530718,0.691044022941854,0.844760645808024,"gene:Solyc01g106790.3"
"gene:Solyc01g106800.4",560.0607894902,-0.210231258666892,0.283546412457644,-0.741435085863752,0.458429677487897,0.677648984212521,"gene:Solyc01g106800.4"
"gene:Solyc01g106810.5",688.607400348649,-1.45932118299053,0.807941366565952,-1.80622164352493,0.0708837254763006,0.20677197171188,"gene:Solyc01g106810.5"
"gene:Solyc01g106840.3",0,NA,NA,NA,NA,NA,"gene:Solyc01g106840.3"
"gene:Solyc01g106860.4",6.93997985156631,-2.40300474210051,4.10724764291562,-0.585064488683883,0.558504355476528,0.753352926653699,"gene:Solyc01g106860.4"
"gene:Solyc01g106850.1",6.22855075515095,0.864082158031441,1.99642986885227,0.432813679815457,0.665150134319571,0.827190101255623,"gene:Solyc01g106850.1"
"gene:Solyc01g106880.3",83.5321053359898,0.679307144465417,1.68890965701436,0.402216389517418,0.687524781377631,0.842715016209641,"gene:Solyc01g106880.3"
"gene:Solyc01g106870.4",995.788100561372,-0.0918210061174314,0.128838053659692,-0.712685448974289,0.476040422612235,0.691567609627056,"gene:Solyc01g106870.4"
"gene:Solyc01g106890.2",138.118354995165,0.21693876059361,0.242918397314677,0.893052000143849,0.371829326162759,0.604678166588868,"gene:Solyc01g106890.2"
"gene:Solyc01g106820.3",46281.2059534287,-1.88300638533239,1.54717962255459,-1.21705738485833,0.223582383140138,0.449673586970487,"gene:Solyc01g106820.3"
"gene:Solyc01g106910.4",255.711447654411,-0.399934403271376,0.547080299224458,-0.731034189749337,0.464758269810061,0.682596753960325,"gene:Solyc01g106910.4"
"gene:Solyc01g106920.5",42.1630794474269,0.0222444390627852,3.85211937171483,0.00577459754391846,0.995392563381451,0.997784243595052,"gene:Solyc01g106920.5"
"gene:Solyc01g106900.3",5613.80227296551,-0.493650611631827,0.43773230275636,-1.12774544744209,0.259427438136455,0.491862097719589,"gene:Solyc01g106900.3"
"gene:Solyc01g106940.4",651.351438864872,-0.160642833618004,0.242464886891759,-0.662540608157083,0.507624818846732,0.71550053833718,"gene:Solyc01g106940.4"
"gene:Solyc01g106955.1",0,NA,NA,NA,NA,NA,"gene:Solyc01g106955.1"
"gene:Solyc01g106957.1",0,NA,NA,NA,NA,NA,"gene:Solyc01g106957.1"
"gene:Solyc01g106953.1",83.9304305108563,0.399779607705326,0.199427795058841,2.00463334405002,0.0450022592261067,0.14908538697893,"gene:Solyc01g106953.1"
"gene:Solyc01g106960.2",16.5508077667915,-0.0652970540735771,0.93957896910581,-0.069496078797634,0.944594753775274,0.98107591666044,"gene:Solyc01g106960.2"
"gene:Solyc01g106963.1",9.45691280729664,0.322337726482158,0.377786168829338,0.85322797147656,0.393532894603543,0.623106625488936,"gene:Solyc01g106963.1"
"gene:Solyc01g106950.3",1652.20779515487,-0.574840038923937,0.288968187572592,-1.98928485433896,0.0466697704530756,0.153308231829089,"gene:Solyc01g106950.3"
"gene:Solyc01g107010.3",289.254152257222,0.317585738501876,0.131804885760724,2.40951415927339,0.0159737762183995,0.0680129268267841,"gene:Solyc01g107010.3"
"gene:Solyc01g107020.5",258.979420210057,0.00196639245770624,0.258821630616755,0.00759748114182132,0.993938145412784,0.997302019546309,"gene:Solyc01g107020.5"
"gene:Solyc01g107050.4",14.6024360914336,3.06323241904318,0.838719573097831,3.65227248450762,0.000259929858681969,0.00220375710950512,"gene:Solyc01g107050.4"
"gene:Solyc01g107060.2",29.7994718369321,5.1389626077832,0.966505288496674,5.31705585985615,1.05459700360093e-07,2.05294317748446e-06,"gene:Solyc01g107060.2"
"gene:Solyc01g107080.3",90.2823977044146,-1.17913195006222,0.720647895249768,-1.63621091220081,0.101795453413961,0.267907829699544,"gene:Solyc01g107080.3"
"gene:Solyc01g107030.3",1670.1342371343,0.0237949331653581,0.123925601978094,0.192009825133343,0.847734509280949,0.933665540330957,"gene:Solyc01g107030.3"
"gene:Solyc01g107040.3",2432.93968009204,0.531858709411925,0.132177064805194,4.02383507453272,5.72580218845801e-05,0.000583356781280499,"gene:Solyc01g107040.3"
"gene:Solyc01g107090.2",2447.77352106345,-0.561627673875867,0.62030520337895,-0.905405388857851,0.365250661913414,0.599354726489335,"gene:Solyc01g107090.2"
"gene:Solyc01g107120.3",6.08991864161514,-6.4678713386909,1.54556295702553,-4.18479966104938,2.85417707762819e-05,0.000316945951112297,"gene:Solyc01g107120.3"
"gene:Solyc01g107100.4",1178.55944692365,-1.395749724236,0.704693386514588,-1.98064825205666,0.0476307337411099,0.155472934619403,"gene:Solyc01g107100.4"
"gene:Solyc01g107150.3",1540.82992370602,-0.0788737612347454,0.19975453980007,-0.39485341015873,0.69295107522959,0.846108753460685,"gene:Solyc01g107150.3"
"gene:Solyc01g107130.4",10267.7910812491,-0.286402787100077,0.383107689164892,-0.747577757377789,0.454714885113199,0.674408442052112,"gene:Solyc01g107130.4"
"gene:Solyc01g107160.3",1188.61308812557,-0.259734066919406,0.13177930589456,-1.97097765203913,0.0487264320760485,0.157899220161262,"gene:Solyc01g107160.3"
"gene:Solyc01g107170.2",7006.45705172386,-2.03721547410025,0.850155905625532,-2.39628456453677,0.0165622264846739,0.0700133113643703,"gene:Solyc01g107170.2"
"gene:Solyc01g107180.3",3823.80433703402,-0.100756065505773,0.474436002849663,-0.21237019303044,0.831818237917753,0.925062317441671,"gene:Solyc01g107180.3"
"gene:Solyc01g107190.3",761.238780623446,0.140278528353599,0.50597324568588,0.277244952276956,0.781592024977104,0.898142291322172,"gene:Solyc01g107190.3"
"gene:Solyc01g107200.4",514.852473563453,0.871579602570776,0.146186879813725,5.96209183533681,2.49029113306928e-09,6.62171148866784e-08,"gene:Solyc01g107200.4"
"gene:Solyc01g107210.4",342.854466554866,0.548496114966858,0.227823774479745,2.40754555234368,0.0160601585205627,0.0683206145784207,"gene:Solyc01g107210.4"
"gene:Solyc01g107230.2",0.48633443154942,-2.50934632260832,4.338053931794,-0.578449775420515,0.562960496771814,NA,"gene:Solyc01g107230.2"
"gene:Solyc01g107240.4",898.031791896033,-0.678440447283873,0.688161709921618,-0.985873578117486,0.324195153988326,0.55904718793155,"gene:Solyc01g107240.4"
"gene:Solyc01g107250.3",1492.34919500144,-0.244108643134631,0.267723604099374,-0.911793504184346,0.361877430513116,0.596278391973161,"gene:Solyc01g107250.3"
"gene:Solyc01g107260.4",404.553796758144,2.14816317420116,0.673551486119376,3.18930804618614,0.0014261381738028,0.00953003739063972,"gene:Solyc01g107260.4"
"gene:Solyc01g107270.4",159.396783900296,0.135032426044254,0.261329454537029,0.516713381135999,0.605356253684696,0.786405743181919,"gene:Solyc01g107270.4"
"gene:Solyc01g107290.3",3079.53784907529,0.309788080685817,0.84822829576819,0.365217810147751,0.714948824619841,0.858982327864667,"gene:Solyc01g107290.3"
"gene:Solyc01g107300.5",982.24806482429,-0.630542051004805,0.438303011499058,-1.43859849114032,0.150264314114732,0.349207223264902,"gene:Solyc01g107300.5"
"gene:Solyc01g107320.3",547.850683832162,-0.160937048206431,0.255549964756411,-0.629767444342383,0.528846748625716,0.731939871675138,"gene:Solyc01g107320.3"
"gene:Solyc01g107330.5",1176.52476150064,0.380523308850062,0.21343000199435,1.78289511921635,0.0746033777542216,0.214417143546609,"gene:Solyc01g107330.5"
"gene:Solyc01g107350.3",788.993704404593,1.64891187342866,0.700198712283654,2.35491988845687,0.0185266993659703,0.07621396541285,"gene:Solyc01g107350.3"
"gene:Solyc01g107340.5",5125.4286456356,0.249513043073503,0.428117053899147,0.582815005384677,0.560017842445186,0.754580227956687,"gene:Solyc01g107340.5"
"gene:Solyc01g107360.4",2640.38467078022,-1.06936506894685,0.880450981319492,-1.2145651394973,0.22453199144893,0.450796597833535,"gene:Solyc01g107360.4"
"gene:Solyc01g107390.4",354.740767919445,-1.51233192700841,0.845953814332376,-1.78772398845667,0.0738205495392565,0.212621811355956,"gene:Solyc01g107390.4"
"gene:Solyc01g107370.3",9.0124006324206,-0.0548469724667737,1.27584960003018,-0.042988587734382,0.965710631113494,0.98508916744881,"gene:Solyc01g107370.3"
"gene:Solyc01g107380.3",7066.5503705478,0.123884777946258,0.261555787976748,0.47364571399686,0.635752570860306,0.807914246231216,"gene:Solyc01g107380.3"
"gene:Solyc01g107410.3",1352.35140729886,0.285952782294286,0.0752104630367695,3.80203459396982,0.000143512682378021,0.0013138767973897,"gene:Solyc01g107410.3"
"gene:Solyc01g107420.2",91.4103539771196,0.647961594985682,0.295530597775032,2.19253640693724,0.0283407972570087,0.105523624157118,"gene:Solyc01g107420.2"
"gene:Solyc01g107430.2",773.906475427154,2.54975946026401,0.595148585638808,4.28424014068218,1.8336478004192e-05,0.000215277903089487,"gene:Solyc01g107430.2"
"gene:Solyc01g107440.2",40.4488916921647,5.07143423137314,0.826914701138302,6.13295932989458,8.62592057604559e-10,2.47593594517883e-08,"gene:Solyc01g107440.2"
"gene:Solyc01g107450.4",502.615386696664,0.208621693345841,0.130785659483955,1.59514196104531,0.11068049394699,0.284157552004217,"gene:Solyc01g107450.4"
"gene:Solyc01g107475.1",5.02035792098845,0.724593077096725,1.65313466949118,0.438314609492612,0.661158236851274,0.824601841997288,"gene:Solyc01g107475.1"
"gene:Solyc01g107470.5",187.932247770782,0.0243371003132745,0.136832860921481,0.177860056052178,0.858832881258171,0.93938971285616,"gene:Solyc01g107470.5"
"gene:Solyc01g107460.3",2907.71927242807,0.407943204184157,0.537780370147966,0.758568417199599,0.448110771456371,0.669282013481517,"gene:Solyc01g107460.3"
"gene:Solyc01g107520.3",104.485296196982,-2.759316450018,0.642363002644018,-4.29557187861136,1.74243567039506e-05,0.000205466451835036,"gene:Solyc01g107520.3"
"gene:Solyc01g107510.3",2980.52131601002,-0.458954412211402,0.0972210227795924,-4.72073219443378,2.34997175676149e-06,3.44202582314515e-05,"gene:Solyc01g107510.3"
"gene:Solyc01g107560.3",699.512178630224,0.742514713837963,0.394852286705174,1.88048730839029,0.0600416944749183,0.184304539962846,"gene:Solyc01g107560.3"
"gene:Solyc01g107580.4",122.641799767152,0.0971837340571405,0.794646838961473,0.122298018808142,0.902663000983927,0.961354856578387,"gene:Solyc01g107580.4"
"gene:Solyc01g107540.5",12.6764778597848,0.0813645673160166,1.66929263275995,0.0487419435749208,0.961124949442751,0.984282359082049,"gene:Solyc01g107540.5"
"gene:Solyc01g107550.3",4569.07958655706,-0.101390479577845,0.18926992317276,-0.535692506649876,0.592171083285376,0.777722736770313,"gene:Solyc01g107550.3"
"gene:Solyc01g107600.3",970.007406502575,-0.001079424829606,0.145660354260623,-0.0074105602384753,0.9940872825164,0.997343476865798,"gene:Solyc01g107600.3"
"gene:Solyc01g107610.4",782.841959036391,-0.450070262093552,0.405457034484454,-1.11003194867694,0.266985259523198,0.499888174491632,"gene:Solyc01g107610.4"
"gene:Solyc01g107590.3",11328.2086202985,0.880995196091279,0.251834149617985,3.49831505150389,0.000468207696102747,0.00366760169070837,"gene:Solyc01g107590.3"
"gene:Solyc01g107620.4",941.939477994917,0.0982850496212481,0.137887449869646,0.712791843740407,0.475974573440951,0.691567609627056,"gene:Solyc01g107620.4"
"gene:Solyc01g107650.3",608.816250361089,1.70283105396649,0.478337165738759,3.55989702647625,0.000371000241938234,0.00299735988453404,"gene:Solyc01g107650.3"
"gene:Solyc01g107640.3",3713.22884018887,0.0589690488786963,0.0881263096469304,0.669142383414784,0.50340465573643,0.712577870149974,"gene:Solyc01g107640.3"
"gene:Solyc01g107660.3",1101.7490969431,0.0423636564136687,0.177973493668941,0.238033515780006,0.811855099337046,0.913240332339497,"gene:Solyc01g107660.3"
"gene:Solyc01g107670.3",2177.19213411361,0.656255988732561,0.351473726357745,1.86715517980026,0.0618799205619474,0.188033208318152,"gene:Solyc01g107670.3"
"gene:Solyc01g107680.4",158.249849543518,0.205920374499764,0.666503110776355,0.30895635919824,0.757354724083702,0.884074601354707,"gene:Solyc01g107680.4"
"gene:Solyc01g107690.4",314.922476942251,0.407700371626355,0.441236545566342,0.92399502199678,0.355488907596129,0.590496677222732,"gene:Solyc01g107690.4"
"gene:Solyc01g107730.3",568.963863079907,2.86403263901895,0.308864989573074,9.27276556328945,1.8138078135345e-20,2.04962019564553e-18,"gene:Solyc01g107730.3"
"gene:Solyc01g107700.4",2044.51608683821,-0.839755033015234,0.132336232761717,-6.34561688428359,2.21535922020499e-10,6.9257166732946e-09,"gene:Solyc01g107700.4"
"gene:Solyc01g107740.3",1575.80220118154,-0.485100322770144,1.07162564200857,-0.452677039213909,0.65078131545897,0.818211973515807,"gene:Solyc01g107740.3"
"gene:Solyc01g107760.5",22.8987129350525,0.24112925915897,0.906139294950281,0.266106172089359,0.790157441691669,0.902754919979093,"gene:Solyc01g107760.5"
"gene:Solyc01g107780.4",30.8586634198607,-1.15752589411968,1.16376394988906,-0.994639758543842,0.319911503195535,0.55470430976871,"gene:Solyc01g107780.4"
"gene:Solyc01g107790.2",226.303398257236,-0.70959859151597,0.712368280913333,-0.996111997864628,0.319195731006069,0.553899820937598,"gene:Solyc01g107790.2"
"gene:Solyc01g107810.2",73.0813515694011,1.63994161178388,0.962765545830652,1.70336549628911,0.0884996905465969,0.242402981733277,"gene:Solyc01g107810.2"
"gene:Solyc01g107800.4",1476.34513487889,1.98014255862956,0.536333770728452,3.6919967876349,0.00022250027599794,0.00192692883977171,"gene:Solyc01g107800.4"
"gene:Solyc01g107750.3",5208.85645429389,-0.355778883362504,0.142003727825474,-2.50541932110236,0.0122306297755593,0.0550901989350721,"gene:Solyc01g107750.3"
"gene:Solyc01g107820.2",2856.27267066768,-1.17674388132598,0.617482288958929,-1.90571276677419,0.0566874819975132,0.176783993026657,"gene:Solyc01g107820.2"
"gene:Solyc01g107850.4",36.0718243025458,-0.919265669593939,0.438245585839275,-2.09760394467744,0.0359401463503465,0.126291565675187,"gene:Solyc01g107850.4"
"gene:Solyc01g107860.3",1863.30953006463,0.140614649785719,0.113172935092029,1.2424759477288,0.21406100938155,0.43738201346084,"gene:Solyc01g107860.3"
"gene:Solyc01g107870.3",43183.7015548861,-0.0929253340859213,0.202199708950191,-0.459572046707606,0.645823427291775,0.814536565062102,"gene:Solyc01g107870.3"
"gene:Solyc01g107880.3",17386.4532575679,-0.708602121182827,0.629844771623802,-1.12504247571347,0.26057103548027,0.493120393048342,"gene:Solyc01g107880.3"
"gene:Solyc01g107890.3",4385.98360235548,2.62951626773909,0.505201767853124,5.20488334574388,1.94118509151899e-07,3.58009570575343e-06,"gene:Solyc01g107890.3"
"gene:Solyc01g107900.3",2384.81036385664,-0.281049503589655,0.220992512742761,-1.27176029676988,0.203458299613931,0.423636561032465,"gene:Solyc01g107900.3"
"gene:Solyc01g107925.1",13.0931157884569,1.66289632796615,2.06921296336424,0.803637111021439,0.421606583918178,0.64612163601673,"gene:Solyc01g107925.1"
"gene:Solyc01g107930.3",1425.81150489934,-0.433517649228635,0.213983546961007,-2.02593916862044,0.0427710187676714,0.143947828426225,"gene:Solyc01g107930.3"
"gene:Solyc01g107940.3",779.168068715238,0.0928545688131913,0.281649038008073,0.32968182483382,0.741640388322604,0.874796318345588,"gene:Solyc01g107940.3"
"gene:Solyc01g107980.3",1264.55965074548,0.510213116216591,0.6630684847616,0.769472728597609,0.44161272803674,0.66398610490836,"gene:Solyc01g107980.3"
"gene:Solyc01g108000.3",230.535473022267,0.760774978598075,0.444529010917231,1.7114180625204,0.0870039651492734,0.239231243717837,"gene:Solyc01g108000.3"
"gene:Solyc01g107990.3",1723.17192334263,-1.91797368685935,0.200232862722287,-9.57871580510479,9.82590325340469e-22,1.26466692033316e-19,"gene:Solyc01g107990.3"
"gene:Solyc01g108050.3",68.4358331980931,0.580720235973243,0.344815816554302,1.68414616758681,0.0921534238803513,0.249534064193471,"gene:Solyc01g108050.3"
"gene:Solyc01g108060.2",29.9059662195233,-0.223843216257025,0.209374623833929,-1.06910384915878,0.285022877414876,0.51956400581242,"gene:Solyc01g108060.2"
"gene:Solyc01g108040.1",0,NA,NA,NA,NA,NA,"gene:Solyc01g108040.1"
"gene:Solyc01g150170.2",528.194600305185,-0.0550895932777064,0.0762982684651998,-0.722029403627072,0.470276399914454,0.686902944641514,"gene:Solyc01g150170.2"
"gene:Solyc01g108010.3",1619.46397694727,-0.343807970040344,0.179401810915262,-1.91641304112998,0.0553125421674082,0.173367562542069,"gene:Solyc01g108010.3"
"gene:Solyc01g108020.3",537.2220509581,0.0437936648206579,0.39521503101613,0.110809714671178,0.911767241604209,0.965473368565798,"gene:Solyc01g108020.3"
"gene:Solyc01g108030.5",2375.82041103634,-1.26356752183465,0.27826924790115,-4.54080905944558,5.60387660745375e-06,7.43404617711395e-05,"gene:Solyc01g108030.5"
"gene:Solyc01g108100.3",61.3779132237603,-0.497485302099299,0.832017464614123,-0.597926513874351,0.549888967635715,0.747467184421178,"gene:Solyc01g108100.3"
"gene:Solyc01g108110.4",591.735548335471,-0.344168774112282,0.188593656437255,-1.82492232567105,0.0680127516259342,0.201088043877411,"gene:Solyc01g108110.4"
"gene:Solyc01g108070.4",829.004043474487,-0.316217689793864,0.180292275017929,-1.75391702036273,0.0794447267085498,0.224387072740373,"gene:Solyc01g108070.4"
"gene:Solyc01g108080.4",5038.84896186995,-0.0791191903654427,0.921405407412709,-0.0858679466485963,0.931571392239279,0.974882491913063,"gene:Solyc01g108080.4"
"gene:Solyc01g108120.3",724.028417796225,-0.283180338521785,0.117892312465076,-2.40202548071719,0.0163045726759924,0.0691512845158336,"gene:Solyc01g108120.3"
"gene:Solyc01g108130.5",623.958942106975,0.0488864357840447,0.289462338405219,0.168887033986468,0.865885498075958,0.94296914338827,"gene:Solyc01g108130.5"
"gene:Solyc01g108140.5",313.730790842062,0.0472769167409006,0.242115297476519,0.195266128301891,0.845184612338485,0.932087510357518,"gene:Solyc01g108140.5"
"gene:Solyc01g108150.3",5937.16864359446,-0.379110588509436,0.0919607387836562,-4.12252656431261,3.74739379934485e-05,0.00040519594354932,"gene:Solyc01g108150.3"
"gene:Solyc01g108170.3",74.7800265239116,0.385197913905067,0.737289887486034,0.522451101585689,0.601356283967334,0.783720025897118,"gene:Solyc01g108170.3"
"gene:Solyc01g108160.3",4545.34856146808,-0.793425562176336,0.328799834864524,-2.4130959874212,0.0158176532825161,0.0675145098742356,"gene:Solyc01g108160.3"
"gene:Solyc01g108180.4",1234.36895102771,-0.382862683788481,0.331105891832775,-1.15631492290643,0.247552366560566,0.478092793811638,"gene:Solyc01g108180.4"
"gene:Solyc01g108190.3",341.909198730001,-0.706816617811324,0.263852881309323,-2.67882849830508,0.00738802236216913,0.0368308883678293,"gene:Solyc01g108190.3"
"gene:Solyc01g108200.3",202.045315161398,-0.349323777934291,0.217501588524977,-1.60607460526283,0.108257518802193,0.280041392180528,"gene:Solyc01g108200.3"
"gene:Solyc01g108210.4",454.164235122633,-2.04978886787999,1.0596748839443,-1.93435637565582,0.0530693262014959,0.168652283438087,"gene:Solyc01g108210.4"
"gene:Solyc01g108220.3",48.8207025227442,0.179069357831301,0.699975931640865,0.25582216435861,0.798088158577846,0.907061492395874,"gene:Solyc01g108220.3"
"gene:Solyc01g108230.3",790.703770736854,-0.111476066128546,0.186094889830916,-0.599028088465151,0.549154153966117,0.747103466753059,"gene:Solyc01g108230.3"
"gene:Solyc01g108240.4",2152.03355744841,0.927610680185108,1.1795983489745,0.786378415154227,0.431645825116796,0.654791872363237,"gene:Solyc01g108240.4"
"gene:Solyc01g108250.3",8140.41004111732,-0.356606066264865,0.742176290473471,-0.480487009410349,0.630881138144628,0.80479918281767,"gene:Solyc01g108250.3"
"gene:Solyc01g108260.4",1567.4030870636,-0.105638397447104,0.19077356977274,-0.553737069411378,0.579758801944736,0.768386028956388,"gene:Solyc01g108260.4"
"gene:Solyc01g108270.5",11.105042583153,-0.677073314571035,2.07293831994122,-0.326624920798527,0.743951592395708,0.876364182912173,"gene:Solyc01g108270.5"
"gene:Solyc01g108280.3",3437.76343170275,-0.333683256866128,0.177608607388337,-1.87875611307811,0.0602778020332247,0.184695704165878,"gene:Solyc01g108280.3"
"gene:Solyc01g108290.3",1225.97691380973,-0.00260304682999134,0.152177063741676,-0.0171053821514789,0.986352545205403,0.99404703100968,"gene:Solyc01g108290.3"
